ano,id_municipio,area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia,percentual_desmatado
2003,1303536,25568,629.9,33.7,21509.8,0.0,5.4,1.1,3421.8,2.4636264080100125
2003,1303569,5838,540.2,17.0,5286.4,0.0,1.1,0.0,10.3,9.253168893456664
2003,1303601,64130,202.0,6.9,62265.2,12.8,70.9,950.8,628.3,0.31498518634024636
2003,1303700,12737,127.1,0.7,12001.2,1.8,65.2,90.4,451.3,0.9978801915678731
2003,1303809,112476,1160.7,19.4,108690.1,282.7,370.6,489.6,1482.3,1.031953483409794
2003,1303908,20467,168.5,1.1,19624.1,0.0,0.3,86.3,587.8,0.823276493868178
2003,1303957,10776,181.3,9.7,9902.7,0.0,0.5,65.7,625.8,1.6824424647364513
2003,1304005,3758,409.4,5.5,2621.2,0.0,0.0,128.7,598.7,10.89409260244811
2003,1304062,3343,149.3,2.9,3110.8,0.0,29.6,1.3,52.0,4.466048459467545
2003,1304104,90962,286.7,8.3,87010.9,0.0,1.9,2161.1,1501.4,0.31518656142125284
2003,1304203,24186,592.5,15.4,22698.1,0.0,1.8,168.9,724.7,2.4497643264698588
2003,1304237,6619,76.4,2.3,6157.9,0.0,1.6,67.4,315.7,1.1542529082943045
2003,1304260,10448,221.8,3.2,9694.1,0.0,0.0,100.3,431.8,2.122894333843798
2003,1304302,28012,324.1,6.5,26617.6,0.0,0.9,423.0,646.4,1.1570041410823935
2003,1304401,2915,91.9,2.4,133.1,0.0,0.0,1689.6,1000.4,3.1526586620926245
2003,1400027,28786,238.1,10.1,22481.0,225.5,465.5,5292.0,83.9,0.8271381921767527
2003,1400050,25869,645.4,60.1,22323.6,82.8,113.1,2610.3,93.8,2.49487803935212
2003,1400100,5726,13.2,1.1,236.9,0.0,0.0,5381.9,94.0,0.23052741879147745
2003,1400159,8141,312.5,66.5,1637.7,0.1,13.3,6134.1,43.3,3.8385947672276135
2003,1400175,7715,1197.9,110.4,5601.1,8.0,1.3,826.5,80.2,15.526895657809463
2003,1400209,47818,834.6,56.3,31900.6,7.8,11.2,14489.7,574.1,1.7453678531097077
2003,1400233,12120,705.2,31.3,11306.6,4.2,8.0,12.8,83.2,5.818481848184819
2003,1400282,14271,528.5,30.1,13544.1,64.1,91.4,35.5,7.4,3.7033144138462615
2003,1400308,12878,1197.7,96.8,11442.9,1.2,1.3,196.3,38.6,9.300357198322722
2003,1400407,7003,18.0,0.3,498.6,3.8,8.1,6451.9,22.6,0.2570327002713123
2003,1400456,8083,61.9,2.7,1616.7,0.0,125.2,6264.1,15.1,0.765804775454658
2003,1400472,33847,941.7,54.7,24685.6,0.0,6.0,7642.4,571.3,2.782225898897982
2003,1400506,4305,414.4,14.5,3884.7,0.0,0.1,0.4,5.4,9.6260162601626
2003,1400605,1537,460.9,23.0,1073.9,0.0,0.1,0.0,2.1,29.98698763825634
2003,1400704,8117,19.2,0.0,2124.3,28.5,52.8,5884.1,8.1,0.23654059381544904
2003,1500107,1617,659.0,2.5,302.8,0.0,228.0,13.6,413.6,40.75448361162647
2003,1500131,616,540.1,0.5,75.7,0.0,0.2,0.0,0.0,87.67857142857143
2003,1500206,4361,2015.6,27.7,0.0,0.0,2313.9,43.3,70.5,46.21875716578766
2003,1500305,8382,24.3,0.8,5320.6,9.3,0.5,286.7,2740.6,0.28990694345025053
2003,1500347,7125,4397.3,49.8,2599.8,0.0,0.0,127.9,0.0,61.71649122807018
2003,1500404,22286,1192.3,14.5,18022.6,0.6,4.5,2476.4,589.6,5.349995512878039
2003,1500503,72964,1515.0,29.7,67600.4,44.1,58.5,2715.5,1030.5,2.076366427279206
2003,1500602,159540,3924.7,615.6,150163.9,0.0,22.5,3760.6,1668.3,2.4600100288328943
2003,1500701,6940,160.6,0.3,6428.3,3.7,1.5,209.1,136.8,2.314121037463977
2003,1500800,185,84.9,0.9,0.0,0.0,100.6,0.0,18.4,45.891891891891895
2003,1500859,11910,1316.8,181.4,10412.9,0.0,0.0,6.8,173.5,11.056255247691016
2003,1500909,1100,719.8,9.7,298.6,0.4,0.2,4.7,76.3,65.43636363636364
2003,1500958,1824,1402.6,23.1,0.0,0.0,418.4,0.0,17.3,76.8969298245614
2003,1501006,17089,948.3,34.5,15401.7,0.2,1.4,18.4,719.0,5.549183685411668
2003,1501105,4403,170.8,2.5,3859.7,54.1,0.1,61.5,256.8,3.879173290937997
2003,1501204,3768,1448.0,40.3,1608.4,0.3,0.0,475.4,235.9,38.42887473460722
2003,1501253,2964,1815.0,49.1,1086.5,0.0,0.0,62.5,0.0,61.23481781376518
2003,1501303,1316,295.8,9.6,0.0,0.0,735.1,1.9,527.7,22.477203647416413
2003,1501402,1070,238.6,6.0,0.0,0.0,834.2,7.1,581.3,22.299065420560744
2003,1501451,4399,742.2,21.0,3051.3,0.0,0.0,0.0,605.5,16.872016367356217
2003,1501501,189,121.1,4.4,0.0,0.0,67.9,0.0,8.3,64.07407407407408
2003,1501576,2827,1623.0,14.7,1094.0,0.0,0.8,70.0,39.2,57.410682702511494
2003,1501600,590,496.0,31.4,0.0,0.0,94.4,0.0,0.0,84.06779661016948
2003,1501709,2107,1699.7,22.3,313.2,0.0,0.3,37.6,56.2,80.66919791172283
2003,1501725,6368,2074.7,1066.9,4288.3,0.0,0.0,0.1,4.9,32.58008793969849
2003,1501758,1292,1002.3,24.9,233.2,0.0,0.0,29.8,26.7,77.57739938080495
2003,1501782,3953,2345.1,91.3,1343.9,0.0,0.2,0.9,262.9,59.324563622565144
2003,1501808,9572,525.2,0.3,7934.9,1.1,1.7,86.2,1022.9,5.486836606769745
2003,1501907,1010,572.1,9.6,0.0,0.0,440.6,11.8,59.3,56.64356435643565
2003,1501956,2465,1100.6,47.1,1355.5,0.0,0.5,0.0,8.4,44.64908722109533
2003,1502004,3115,70.3,0.1,102.6,1.1,207.6,2267.7,465.7,2.2568218298555376
2003,1502103,3090,1086.6,0.8,893.6,3.5,0.1,657.9,448.3,35.16504854368932
2003,1502152,3156,1695.7,17.2,1354.6,0.0,0.0,105.6,0.1,53.72940430925222
2003,1502202,619,498.1,19.4,0.0,0.0,93.8,29.5,2.4,80.46849757673668
2003,1502301,2924,2430.9,42.5,0.0,0.0,494.2,2.0,1.8,83.13611491108071
2003,1502400,1034,865.0,26.4,0.0,0.0,171.5,0.0,1.1,83.65570599613153
2003,1502509,13116,89.5,0.8,4006.1,21.1,1.5,5236.1,3761.7,0.6823726745959133
2003,1502608,612,84.4,11.4,0.0,0.0,528.2,15.9,372.6,13.790849673202615
2003,1502707,5847,2814.1,41.6,1040.7,0.0,0.3,1874.8,117.1,48.128955019668204
2003,1502756,695,579.8,3.7,0.0,0.0,116.5,0.0,0.3,83.42446043165467
2003,1502764,17105,5324.8,349.0,10343.9,0.0,0.3,1436.0,0.0,31.130078924291144
2003,1502772,2375,2028.0,10.9,340.8,0.0,1.6,4.6,0.0,85.38947368421053
2003,1502806,3626,182.5,0.4,2829.9,0.8,0.8,241.4,370.6,5.033094318808605
2003,1502855,1430,291.9,1.3,397.8,0.0,0.6,272.6,467.1,20.41258741258741
2003,1502905,675,249.2,23.8,0.0,2.1,377.1,0.9,69.0,36.91851851851852
2003,1502939,5296,2861.6,60.0,2433.3,0.0,1.1,0.0,0.0,54.033232628398785
2003,1502954,2968,2457.7,30.8,510.3,0.0,0.0,0.0,0.0,82.8066037735849
2003,1503002,11794,209.9,4.8,11315.0,0.0,0.4,87.6,181.1,1.7797185009326775
2003,1503044,3454,1634.5,1.2,596.2,0.0,0.2,1177.7,45.4,47.321945570353215
2003,1503077,1610,1299.8,0.1,309.4,0.0,0.8,0.0,0.0,80.73291925465838
2003,1503093,7048,3302.1,55.8,3264.5,0.0,0.1,0.0,481.3,46.851589103291715
2003,1503101,8550,80.6,9.1,6640.0,13.5,1.5,517.1,1297.3,0.9426900584795321
2003,1503200,789,657.2,41.9,0.0,0.0,131.7,6.0,1.2,83.29531051964513
2003,1503309,2004,440.7,0.7,1038.0,0.0,0.2,203.3,321.8,21.991017964071855
2003,1503408,476,313.0,6.8,0.0,0.0,162.4,6.8,25.2,65.75630252100841
2003,1503457,5245,2347.5,215.5,2863.9,0.0,1.0,6.7,25.9,44.75691134413727
2003,1503507,1387,1095.1,63.9,0.0,0.0,295.9,17.2,3.3,78.95457822638788
2003,1503606,62095,3768.4,256.3,57051.9,0.0,3.6,460.8,810.3,6.068765601095096
2003,1503705,7901,3609.7,218.8,4172.8,0.0,1.0,5.6,111.9,45.686621946589035
2003,1503754,53397,979.8,240.6,46485.8,0.0,8.8,5213.1,709.5,1.8349345468846565
2003,1503804,2013,1355.8,0.5,392.9,0.0,0.0,0.0,264.3,67.35221063089915
2003,1503903,8308,1092.2,5.4,5465.0,8.5,0.0,633.3,1109.0,13.146364949446317
2003,1504000,1494,58.2,0.0,866.1,10.5,0.5,50.9,507.8,3.8955823293172696
2003,1504059,471,428.3,13.7,0.0,0.0,42.7,0.0,1.4,90.93418259023355
2003,1504109,326,150.9,8.1,0.0,0.0,162.4,2.3,27.6,46.28834355828221
2003,1504208,15161,6907.8,465.0,8129.3,0.0,1.7,36.2,86.0,45.562957588549565
2003,1504307,860,294.7,19.0,0.0,0.1,451.0,33.2,121.4,34.26744186046511
2003,1504406,795,376.1,17.9,0.0,2.0,373.3,41.6,48.9,47.308176100628934
2003,1504422,103,64.6,1.9,0.0,0.0,38.7,0.0,7.2,62.71844660194175
2003,1504455,8272,1539.1,687.1,6731.0,0.0,1.1,0.0,0.8,18.606141199226304
2003,1504505,6781,143.1,0.4,5944.0,0.3,0.9,166.3,526.4,2.1103082141277096
2003,1504604,872,487.6,1.0,141.3,0.0,0.0,168.2,74.9,55.91743119266055
2003,1504703,9129,3449.8,117.4,4295.4,0.0,1137.8,190.4,55.6,37.789462153576515
2003,1504802,19516,3997.7,25.5,12561.6,13.8,3.8,1799.4,1139.7,20.484218077474893
2003,1504901,3776,96.6,0.0,1827.2,4.3,1.0,1361.3,485.6,2.5582627118644066
2003,1504950,2829,1228.0,0.1,1599.2,1.3,0.5,0.0,0.0,43.40756451042772
2003,1504976,1569,1018.4,11.7,334.2,0.0,0.0,122.6,93.8,64.90758444869343
2003,1505007,492,361.1,27.5,0.0,0.0,133.1,19.5,4.0,73.39430894308944
2003,1505031,38183,3146.6,379.4,31493.4,0.0,11.0,3457.3,74.7,8.2408401644711
2003,1505064,15432,4527.6,522.2,9735.2,0.0,0.1,1.0,1168.1,29.339035769828932
2003,1505106,28031,1547.0,34.7,20534.1,0.3,2.7,4595.4,1351.5,5.518889800577932
2003,1505205,3863,670.2,10.4,2466.6,54.3,0.3,377.7,293.9,17.349210458193117
2003,1505304,107782,1307.8,38.0,100837.9,147.6,83.5,3636.6,1768.6,1.213375146128296
2003,1505403,565,451.7,9.6,0.0,0.0,115.2,1.4,0.3,79.94690265486726
2003,1505437,14357,1536.3,40.8,9647.3,0.0,0.4,3169.4,3.6,10.70070348958696
2003,1505486,11851,3414.0,202.7,8436.9,0.0,0.1,0.0,0.0,28.807695553117878
2003,1505494,985,751.8,7.3,207.3,0.0,0.0,0.3,25.6,76.3248730964467
2003,1505502,19465,7567.3,94.2,11853.2,0.0,1.4,7.1,36.0,38.87644490110455
2003,1505536,6968,1208.3,24.9,5672.3,0.0,0.0,85.6,1.8,17.340700344431685
2003,1505551,1674,879.3,10.8,382.9,0.0,0.1,411.7,0.0,52.526881720430104
2003,1505601,454,343.5,27.0,0.0,0.0,111.2,17.1,3.7,75.66079295154185
2003,1505635,3322,2631.7,9.9,626.4,0.0,0.0,0.0,63.9,79.2203491872366
2003,1505650,7173,1329.6,36.5,5843.2,0.0,0.0,0.1,0.1,18.53617733166039
2003,1505700,3378,50.3,0.0,608.7,0.1,1.9,2254.4,462.6,1.4890467732386026
2003,1505809,25425,1026.8,50.6,23160.9,5.1,0.4,385.9,845.9,4.038544739429694
2003,1505908,17427,519.1,327.6,12315.8,0.0,2.7,3135.6,1453.8,2.978711195271705
2003,1506005,14785,1281.0,94.2,8978.8,0.0,9.7,2964.4,1551.1,8.664186675684816
2003,1506104,261,167.7,21.6,0.0,0.0,89.5,9.3,8.0,64.25287356321839
2003,1506112,326,71.3,7.7,52.4,1.5,117.2,24.9,58.7,21.87116564417178
2003,1506138,3830,2609.1,10.5,515.8,0.0,0.1,705.0,0.0,68.12271540469975
2003,1506161,4122,3179.4,11.3,806.5,0.0,0.0,128.6,7.5,77.13245997088792
2003,1506187,8286,4749.6,57.6,3536.4,0.0,0.0,0.0,0.0,57.320782041998555
2003,1506195,7025,1463.5,37.9,5513.7,0.0,0.0,0.0,47.8,20.83274021352313
2003,1506203,219,20.5,0.0,148.7,2.5,15.9,10.5,20.9,9.360730593607306
2003,1506302,1048,101.2,1.0,0.0,0.0,357.1,433.3,299.7,9.65648854961832
2003,1506351,279,154.2,2.0,0.0,0.0,125.3,0.0,19.6,55.268817204301065
2003,1506401,1078,0.0,0.0,5.7,0.0,0.0,1044.1,28.2,0.0
2003,1506500,720,513.0,10.4,0.0,0.0,207.0,4.1,20.8,71.25
2003,1506559,1367,1212.1,1.8,128.3,0.0,26.6,0.0,0.0,88.66861741038771
2003,1506583,10351,4896.1,199.9,2897.0,0.0,0.0,2508.9,49.0,47.30074388947928
2003,1506609,460,396.8,20.2,0.0,0.0,64.2,0.0,0.0,86.26086956521739
2003,1506708,11609,5679.9,340.4,5055.5,0.0,0.3,808.4,64.9,48.92669480575415
2003,1506807,22890,4233.4,79.8,14101.3,3.7,0.3,663.5,3887.8,18.494539100043685
2003,1506906,230,127.9,26.5,0.0,0.0,105.3,1.9,8.8,55.608695652173914
2003,1507003,540,309.9,7.4,0.0,0.0,231.2,6.8,96.9,57.388888888888886
2003,1507102,752,215.9,17.9,0.0,0.0,401.2,8.8,313.5,28.710106382978722
2003,1507151,1397,1194.5,28.4,202.5,0.0,0.0,0.0,0.0,85.50465282748748
2003,1507201,1686,1191.8,41.3,0.0,0.0,495.3,15.2,35.9,70.68801897983393
2003,1507300,84253,11311.3,1318.0,68208.2,0.0,6.5,3788.0,939.0,13.425397315229132
2003,1507409,480,398.5,16.7,0.0,0.0,81.8,1.3,0.1,83.02083333333333
2003,1507458,3181,2403.5,19.4,434.2,0.0,0.0,314.1,29.2,75.5580006287331
2003,1507466,197,91.0,9.1,0.0,0.0,106.0,1.6,11.3,46.192893401015226
2003,1507474,703,158.4,24.4,165.1,0.1,285.1,12.9,81.4,22.532005689900426
2003,1507508,1288,772.2,21.2,326.1,0.0,0.0,73.7,116.0,59.95341614906833
2003,1507607,1117,800.6,49.5,0.0,0.0,316.6,15.2,32.2,71.67412712623099
2003,1507706,1636,120.3,0.0,1223.7,0.7,0.3,175.1,115.9,7.353300733496332
2003,1507755,1300,1142.2,0.5,157.8,0.0,0.0,0.0,0.0,87.86153846153847
2003,1507805,14389,395.5,96.7,13521.0,0.0,0.3,84.9,387.3,2.748627423726458
2003,1507904,3528,32.6,0.5,0.0,0.0,475.9,2502.9,730.9,0.9240362811791384
2003,1507953,4451,1706.6,65.4,2744.4,0.0,0.0,0.0,0.0,38.34194563019546
2003,1507961,209,163.9,10.7,0.4,0.0,44.7,0.0,0.0,78.42105263157895
2003,1507979,1900,312.5,7.5,809.8,0.0,0.2,388.1,389.4,16.447368421052634
2003,1508001,5169,2690.9,27.6,2324.9,0.0,152.7,0.1,0.4,52.0584252273167
2003,1508035,858,456.0,2.3,173.9,0.0,18.5,188.8,20.8,53.14685314685315
2003,1508050,11997,737.1,54.3,11156.6,0.0,0.2,1.1,102.0,6.144036009002251
2003,1508084,2513,2206.7,28.3,298.2,0.0,0.5,0.0,7.6,87.81138081973737
2003,1508100,2095,618.9,19.6,993.3,0.0,0.0,4.7,478.1,29.5417661097852
2003,1508126,5122,2766.0,19.5,2355.8,0.0,0.2,0.0,0.0,54.002342834830145
2003,1508159,10794,2302.2,792.6,8487.8,0.0,3.8,0.0,0.2,21.328515842134518
2003,1508209,536,207.5,14.0,0.0,0.0,329.9,16.4,161.4,38.71268656716418
2003,1508308,4971,3316.5,79.6,1519.0,2.1,0.7,45.4,87.3,66.71695835847919
2003,1508357,3136,1664.8,156.1,1321.7,0.0,0.0,0.1,149.4,53.086734693877546
2003,1508407,3793,3218.2,2.9,557.2,0.0,0.0,0.0,17.6,84.84576852095965
2003,1600055,7762,63.6,0.1,7687.9,0.7,0.7,0.0,9.1,0.8193764493687195
2003,1600105,9186,91.3,54.0,3205.9,0.0,2.4,4911.1,975.3,0.9939037666013499
2003,1600154,9495,187.8,0.1,9239.5,29.9,33.6,0.0,4.2,1.9778830963665088
2003,1600204,14283,127.0,57.9,11586.1,15.3,431.7,1950.7,172.2,0.8891689420989989
2003,1600212,2117,171.1,40.1,428.9,0.0,0.5,1452.3,64.2,8.082191780821917
2003,1600238,5047,121.0,19.3,3208.9,0.1,7.9,1643.1,66.0,2.3974638399048938
2003,1600253,1704,86.3,2.1,414.6,4.0,0.2,779.0,419.9,5.064553990610329
2003,1600279,30974,152.9,26.3,30312.9,28.9,269.7,146.9,62.7,0.4936398269516369
2003,1600303,6419,351.2,61.9,1990.3,4.6,1.9,3119.5,951.5,5.471257205172145
2003,1600402,13140,75.6,12.1,11463.6,0.1,10.3,1347.5,242.9,0.5753424657534246
2003,1600501,22642,159.8,14.1,13498.9,3.2,4953.0,3899.9,127.2,0.7057680416924301
2003,1600535,4407,265.2,32.8,3461.2,0.0,21.4,639.8,19.4,6.017699115044247
2003,1600550,4965,56.1,14.9,3659.9,0.0,3.9,1176.0,69.1,1.1299093655589125
2003,1600600,1578,65.4,2.4,527.3,0.4,0.6,940.0,44.3,4.14448669201521
2003,1600709,6718,232.8,78.2,3053.4,0.0,16.4,3226.1,189.3,3.4653170586484072
2003,1600808,2481,183.7,7.6,1787.1,0.0,0.8,379.8,129.6,7.4042724707779115
2003,1700251,1900,3.6,0.0,51.8,0.0,0.3,1844.3,0.0,0.18947368421052632
2003,1700301,236,103.4,2.2,26.1,0.0,0.1,102.1,4.3,43.8135593220339
2003,1700350,1585,0.0,0.0,0.0,0.0,1529.0,1585.9,0.0,0.0
2003,1700400,4041,0.0,0.0,0.0,0.0,4048.8,4041.0,0.0,0.0
2003,1700707,1216,0.0,0.0,0.0,0.0,1216.4,1216.1,0.0,0.0
2003,1701002,1587,1145.1,0.8,203.9,0.0,1.8,192.8,43.4,72.15500945179583
2003,1701051,453,188.1,2.5,41.7,0.0,0.6,222.6,0.0,41.52317880794702
2003,1701101,1166,0.0,0.0,0.0,0.0,0.0,1166.8,0.0,0.0
2003,1701309,1180,883.6,3.7,267.7,0.0,0.0,18.0,10.7,74.88135593220339
2003,1701903,2786,39.0,0.5,430.9,0.0,0.0,2232.0,84.1,1.399856424982053
2003,1702000,5183,0.0,0.0,0.0,0.0,2328.3,5099.8,2.7,0.0
2003,1702109,4019,2631.5,3.9,465.3,0.0,0.7,897.6,23.9,65.4764866882309
2003,1702158,838,720.9,0.0,89.3,0.0,0.0,12.5,15.3,86.02625298329355
2003,1702208,2642,1747.3,16.3,288.3,0.0,0.7,539.0,66.7,66.13550340651022
2003,1702307,1558,1462.0,0.0,72.0,0.0,0.0,0.0,24.0,93.8382541720154
2003,1702406,5827,0.0,0.0,0.0,0.0,5827.8,5814.1,0.0,0.0
2003,1702554,397,377.9,4.1,18.5,0.0,0.1,0.5,0.0,95.1889168765743
2003,1702703,756,0.0,0.0,0.0,0.0,756.4,754.5,0.0,0.0
2003,1702901,150,138.3,1.1,11.7,0.0,0.0,0.0,0.0,92.2
2003,1703008,1796,3.5,0.0,0.0,0.0,0.0,1779.2,13.5,0.19487750556792874
2003,1703057,1548,1493.6,0.9,54.2,0.0,0.0,0.2,0.0,96.48578811369508
2003,1703073,1112,0.0,0.0,0.0,0.0,0.0,1093.1,19.7,0.0
2003,1703107,715,0.0,0.0,0.0,0.0,0.3,714.9,0.0,0.0
2003,1703206,930,888.8,2.3,27.1,0.0,0.0,0.0,14.1,95.56989247311827
2003,1703305,1338,5.3,0.8,9.1,0.0,0.0,1314.6,9.0,0.3961136023916293
2003,1703602,643,218.1,0.9,5.6,0.0,0.2,419.1,0.0,33.919129082426124
2003,1703701,1731,0.0,0.0,0.0,0.0,1636.3,1729.1,1.9,0.0
2003,1703800,250,213.7,0.7,1.5,0.0,0.0,29.0,5.8,85.48
2003,1703826,354,103.7,0.6,43.0,0.0,0.0,207.3,0.0,29.293785310734467
2003,1703842,3266,0.1,0.1,0.4,0.0,1.1,3264.4,0.0,0.0030618493570116353
2003,1703867,1130,0.0,0.0,0.0,0.0,1105.8,1130.5,0.0,0.0
2003,1703883,340,304.5,1.2,35.4,0.0,0.1,0.0,0.0,89.55882352941177
2003,1703891,194,130.5,0.0,1.3,0.0,0.1,57.9,4.2,67.26804123711341
2003,1703909,1697,234.8,2.8,349.0,0.0,0.1,1079.1,34.0,13.836181496758988
2003,1704105,1967,0.0,0.0,0.0,0.0,0.0,1967.7,0.0,0.0
2003,1704600,661,0.8,0.2,10.8,0.0,0.5,648.9,0.0,0.12102874432677763
2003,1705102,1655,0.0,0.0,0.0,0.0,1679.8,1655.2,0.0,0.0
2003,1705508,847,660.2,0.0,6.3,0.0,0.6,179.9,0.0,77.94569067296341
2003,1705557,211,0.0,0.0,0.0,0.0,210.8,194.4,0.0,0.0
2003,1705607,2519,0.0,0.0,0.0,0.0,2520.4,2519.6,0.0,0.0
2003,1706001,1591,219.7,6.8,101.7,0.0,0.0,1230.2,39.4,13.808925204274042
2003,1706100,1854,0.0,0.0,0.0,0.0,97.5,1852.9,0.0,0.0
2003,1706258,990,0.0,0.0,0.0,0.0,720.4,990.5,0.0,0.0
2003,1706506,1649,102.7,4.5,31.8,0.0,0.0,1509.6,4.9,6.2280169799878715
2003,1707009,3240,0.0,0.0,0.0,0.0,3240.0,3235.3,0.0,0.0
2003,1707108,2355,17.2,0.0,58.5,0.0,0.1,2279.2,0.0,0.7303609341825902
2003,1707207,3772,59.0,0.2,83.1,0.0,1.9,3628.0,0.0,1.5641569459172853
2003,1707306,3435,31.1,0.1,0.0,0.0,1158.0,3150.7,3.9,0.9053857350800584
2003,1707405,505,211.0,1.5,17.1,0.0,0.0,227.5,49.4,41.78217821782178
2003,1707553,385,0.0,0.0,0.0,0.0,282.7,385.0,0.0,0.0
2003,1707652,1935,0.0,0.0,0.0,0.0,1624.0,1935.3,0.0,0.0
2003,1707702,1998,0.0,0.0,0.0,0.0,0.0,1975.5,23.5,0.0
2003,1708205,13453,171.2,3.5,484.7,0.0,371.7,12257.6,167.8,1.2725786070021556
2003,1708254,624,402.6,0.2,1.8,0.0,0.0,219.6,0.0,64.51923076923077
2003,1708304,1805,97.3,1.4,57.1,0.0,0.1,1650.5,0.0,5.390581717451524
2003,1709005,6450,0.0,0.0,0.0,0.0,0.1,6434.6,15.9,0.0
2003,1709302,2278,1005.8,2.2,191.4,0.0,0.1,1077.7,3.0,44.15276558384548
2003,1709500,1843,0.0,0.0,0.0,0.0,1844.6,1843.3,0.0,0.0
2003,1709807,818,0.0,0.0,0.0,0.0,817.3,818.0,0.0,0.0
2003,1710508,3072,0.0,0.0,0.0,0.0,0.0,3072.4,0.0,0.0
2003,1710706,745,334.2,4.0,89.9,0.0,0.0,310.0,10.9,44.85906040268456
2003,1710904,1250,0.0,0.0,0.0,0.0,0.0,1210.9,39.1,0.0
2003,1711100,977,920.2,1.2,56.3,0.0,0.5,0.0,0.0,94.18628454452406
2003,1711506,2184,0.0,0.0,0.0,0.0,2186.3,2173.2,0.0,0.0
2003,1711803,482,210.3,0.0,13.1,0.0,0.0,236.9,21.7,43.63070539419087
2003,1711902,10588,183.1,5.5,2053.8,0.0,0.4,8239.6,111.1,1.7293162070268226
2003,1711951,917,0.0,0.0,0.0,0.0,516.6,917.7,0.0,0.0
2003,1712009,324,0.0,0.0,0.0,0.0,0.0,314.0,10.3,0.0
2003,1712157,524,0.0,0.0,0.0,0.0,525.2,515.5,0.0,0.0
2003,1712405,5769,0.0,0.0,0.0,0.0,4144.4,5765.5,0.0,0.0
2003,1712454,281,152.2,0.0,24.9,0.0,0.0,103.9,0.0,54.163701067615655
2003,1712504,2096,118.2,7.0,218.0,0.0,0.0,1758.4,1.4,5.6393129770992365
2003,1712702,9665,0.0,0.0,0.0,0.0,9674.9,9403.3,0.0,0.0
2003,1712801,741,137.7,1.7,69.0,0.0,0.0,522.8,11.5,18.582995951417004
2003,1713205,2663,0.0,0.0,0.0,0.0,0.0,2650.6,13.0,0.0
2003,1713304,1036,316.4,0.4,11.1,0.0,0.0,708.5,0.0,30.54054054054054
2003,1713601,3635,0.0,0.0,0.0,0.0,1003.8,3633.6,1.1,0.0
2003,1713700,1096,0.4,0.0,11.0,0.0,0.6,1084.0,0.0,0.03649635036496351
2003,1713809,751,56.3,3.6,24.3,0.0,0.1,669.1,1.2,7.496671105193076
2003,1713957,1193,934.3,0.0,232.5,0.0,0.0,0.0,26.2,78.3151718357083
2003,1714203,3260,0.0,0.0,0.0,0.0,3236.4,3260.4,0.0,0.0
2003,1714302,398,267.4,0.1,47.5,0.0,0.0,83.1,0.0,67.1859296482412
2003,1714880,1573,797.8,0.8,15.6,0.0,0.6,759.0,0.0,50.718372536554355
2003,1715002,518,0.0,0.0,0.0,0.0,0.1,518.4,0.0,0.0
2003,1715101,2686,0.0,0.0,0.0,0.0,1640.8,2686.9,0.0,0.0
2003,1715150,201,0.0,0.0,0.0,0.0,201.7,157.1,0.0,0.0
2003,1715259,1321,0.0,0.0,0.0,0.0,1321.2,1318.0,0.0,0.0
2003,1715507,207,0.0,0.0,0.0,0.0,0.5,207.3,0.0,0.0
2003,1715705,2654,103.1,0.5,13.7,0.0,0.0,2523.5,13.7,3.884702336096458
2003,1715754,1710,0.0,0.0,0.0,0.0,1710.2,1705.0,0.0,0.0
2003,1716109,1274,0.0,0.0,0.0,0.0,0.4,1273.8,0.0,0.0
2003,1716208,11321,0.0,0.0,0.0,0.0,11321.1,11311.5,0.0,0.0
2003,1716307,1381,1108.8,0.1,155.0,0.0,0.0,83.7,33.5,80.2896451846488
2003,1716505,2021,19.0,1.1,32.8,0.0,0.1,1949.5,19.6,0.9401286491835725
2003,1716604,5315,0.0,0.0,0.0,0.0,5314.7,5316.3,0.0,0.0
2003,1716653,1213,833.7,6.9,76.4,0.0,0.0,302.9,0.0,68.73042044517726
2003,1716703,995,746.0,3.3,27.7,0.0,0.5,220.8,0.0,74.9748743718593
2003,1717008,1567,0.0,0.0,0.0,0.0,1567.4,1567.4,0.0,0.0
2003,1717206,1374,1072.1,7.7,228.9,0.0,0.2,72.8,0.0,78.02765647743813
2003,1717503,10035,29.0,0.0,1673.4,0.0,0.9,8080.3,251.4,0.28898854010961633
2003,1717800,1818,0.0,0.0,0.0,0.0,1819.6,1815.8,0.0,0.0
2003,1717909,6534,0.0,0.0,0.0,0.0,4989.2,6524.1,10.1,0.0
2003,1718006,505,0.0,0.0,0.0,0.0,505.1,505.6,0.0,0.0
2003,1718204,4472,0.0,0.0,0.0,0.0,561.0,4441.5,31.6,0.0
2003,1718303,291,208.1,0.1,44.1,0.0,0.0,29.5,9.3,71.51202749140893
2003,1718402,774,336.0,1.4,106.7,0.0,0.6,330.7,0.0,43.41085271317829
2003,1718451,403,0.0,0.0,0.0,0.0,0.0,403.3,0.0,0.0
2003,1718501,2230,32.8,1.7,94.8,0.0,1.5,2100.9,0.0,1.4708520179372198
2003,1718550,520,435.1,4.1,65.6,0.0,0.5,18.8,0.0,83.67307692307693
2003,1718659,793,0.0,0.0,0.0,0.0,777.6,785.9,0.0,0.0
2003,1718709,848,17.8,0.0,0.2,0.0,0.0,828.1,1.9,2.099056603773585
2003,1718758,6394,0.0,0.0,0.0,0.0,1928.6,6392.1,0.0,0.0
